Date,Shift,Component,Defect Type,Temperature,Rejected Qty,Produced Qty,Machine,Sand Moisture (%),Pouring Time (sec),Operator,Cooling Time (min),Mold Hardness,Humidity (%),Inspection Result,Rejection Rate (%),Month,Year
2026-01-22,A,Wheel Hub,Cold Shut,749.0,55,952,M1,4.62,24.91,OP13,66,85,69,Pass,5.78,1.0,2026.0
2026-03-07,A,Clutch Plate,Misrun,692.0,95,931,M5,7.31,17.63,OP04,39,64,50,Pass,10.2,3.0,2026.0
2026-04-11,B,Gear Housing,Cold Shut,745.0,35,473,M3,5.22,22.44,OP18,21,94,35,Fail,7.4,4.0,2026.0
2025-12-08,A,Wheel Hub,Cold Shut,652.0,33,483,M3,5.21,27.61,OP11,73,60,52,Fail,6.83,12.0,2025.0
2026-03-29,A,Brake Drum,Misrun,680.0,64,1160,M1,5.47,28.61,OP03,39,90,60,Pass,5.52,3.0,2026.0
2025-02-10,C,Wheel Hub,Porosity,668.0,68,699,M2,6.96,17.71,OP13,58,92,85,Fail,9.73,2.0,2025.0
2025-04-29,A,Engine Block,Cold Shut,658.0,47,743,M1,5.27,17.76,OP16,26,78,78,Fail,6.33,4.0,2025.0
2025-05-01,C,Gear Housing,Crack,737.0,40,610,M2,6.62,24.59,OP18,61,62,66,Pass,6.56,5.0,2025.0
2026-05-13,C,Wheel Hub,Shrinkage,777.0,7,650,M4,4.35,27.78,OP14,56,79,51,Pass,1.08,5.0,2026.0
2025-10-07,A,Gear Housing,Misrun,653.0,30,816,M4,5.91,20.31,OP11,47,84,45,Fail,3.68,10.0,2025.0
2025-06-29,C,Cylinder Head,Cold Shut,738.0,56,1037,M2,5.77,18.68,OP08,51,67,45,Fail,5.4,6.0,2025.0
2025-07-16,B,Clutch Plate,Porosity,754.0,44,811,M5,7.19,19.72,OP02,56,72,74,Fail,5.43,7.0,2025.0
2025-03-21,A,Wheel Hub,Crack,738.0,34,1080,M4,4.55,16.08,OP10,41,71,85,Pass,3.15,3.0,2025.0
2026-02-19,A,Cylinder Head,Sand Inclusion,718.0,96,1164,M4,3.62,11.54,OP07,69,88,63,Fail,8.25,2.0,2026.0
2025-02-03,A,Wheel Hub,Shrinkage,725.0,62,553,M3,3.94,13.68,OP06,53,78,36,Pass,11.21,2.0,2025.0
2025-12-19,B,Gear Housing,Misrun,755.0,18,915,M2,6.42,26.66,OP09,89,80,70,Pass,1.97,12.0,2025.0
2025-04-20,C,Cylinder Head,Misrun,747.0,55,1134,M1,4.17,12.87,OP18,53,76,48,Fail,4.85,4.0,2025.0
2026-02-07,C,Engine Block,Sand Inclusion,652.0,35,1099,M5,6.08,18.5,OP12,70,95,80,Fail,3.18,2.0,2026.0
2025-06-30,B,Cylinder Head,Sand Inclusion,710.0,113,1077,M5,6.84,15.44,OP07,61,80,53,Pass,10.49,6.0,2025.0
2025-01-24,C,Gear Housing,Porosity,716.894983277592,128,1186,M4,6.0,25.99,OP05,58,66,47,Fail,10.79,1.0,2025.0
2026-05-12,A,Cylinder Head,Shrinkage,688.0,53,907,M4,4.86,22.79,OP09,21,72,42,Pass,5.84,5.0,2026.0
2025-07-21,B,Clutch Plate,Misrun,704.0,39,415,M3,5.96,23.9,OP17,25,71,79,Fail,9.4,7.0,2025.0
2026-01-15,A,Cylinder Head,Misrun,745.0,61,1182,M2,6.44,12.68,OP20,52,72,49,Pass,5.16,1.0,2026.0
2025-11-20,B,Cylinder Head,Porosity,659.0,2,878,M2,6.75,27.4,OP01,35,82,37,Fail,0.23,11.0,2025.0
2025-10-30,C,Cylinder Head,Crack,673.0,113,1071,M1,5.58,27.58,OP19,66,65,65,Pass,10.55,10.0,2025.0
2025-06-28,C,Engine Block,Cold Shut,734.0,39,528,M4,6.97,30.0,OP03,66,86,82,Fail,7.39,6.0,2025.0
2026-05-05,B,Cylinder Head,Cold Shut,724.0,37,794,M4,7.5,30.0,OP18,24,77,72,Pass,4.66,5.0,2026.0
2025-06-19,C,Cylinder Head,Cold Shut,687.0,84,1016,M5,3.76,16.91,OP07,86,74,47,Fail,8.27,6.0,2025.0
2025-12-16,A,Cylinder Head,Porosity,719.0,1,932,M1,5.93,24.01,OP11,50,85,74,Pass,0.11,12.0,2025.0
2025-01-21,B,Wheel Hub,Sand Inclusion,723.0,28,447,M5,4.2,26.33,OP17,83,74,39,Fail,6.26,1.0,2025.0
2025-12-24,B,Cylinder Head,Cold Shut,666.0,45,1018,M2,3.25,20.3,OP17,28,73,35,Pass,4.42,12.0,2025.0
2025-02-13,B,Cylinder Head,Misrun,719.0,60,1087,M4,4.01,29.25,OP13,47,88,57,Pass,5.52,2.0,2025.0
2025-07-25,C,Engine Block,Cold Shut,680.0,36,456,M4,6.92,23.7,OP15,22,78,76,Fail,7.89,7.0,2025.0
2025-12-24,C,Gear Housing,Porosity,671.0,84,831,M5,4.21,19.12,OP07,58,65,84,Fail,10.11,12.0,2025.0
2025-11-23,C,Gear Housing,Sand Inclusion,707.0,53,565,M3,4.37,14.49,OP17,50,74,37,Fail,9.38,11.0,2025.0
2025-02-26,B,Brake Drum,Crack,672.0,23,634,M2,5.0,12.74,OP15,21,93,46,Pass,3.63,2.0,2025.0
2025-03-26,C,Wheel Hub,Misrun,696.0,16,929,M5,3.31,16.37,OP20,27,70,35,Pass,1.72,3.0,2025.0
2025-10-09,C,Brake Drum,Sand Inclusion,664.0,40,803,M3,4.39,12.16,OP08,49,64,59,Pass,4.98,10.0,2025.0
2025-05-06,B,Cylinder Head,Shrinkage,694.0,42,611,M5,5.62,15.36,OP17,24,82,84,Fail,6.87,5.0,2025.0
2025-01-08,A,Brake Drum,Cold Shut,757.0,109,969,M4,6.24,14.64,OP14,23,89,47,Pass,11.25,1.0,2025.0
2025-03-11,A,Gear Housing,Porosity,765.0,43,1168,M2,3.66,25.48,OP10,76,91,48,Pass,3.68,3.0,2025.0
2026-02-19,A,Brake Drum,Cold Shut,650.0,47,408,M1,6.63,22.3,OP03,70,66,45,Fail,11.52,2.0,2026.0
2025-09-10,B,Gear Housing,Shrinkage,667.0,3,558,M5,5.61,26.17,OP10,32,61,63,Pass,0.54,9.0,2025.0
2026-04-03,C,Engine Block,Cold Shut,765.0,28,651,M1,4.21,21.2,OP20,43,93,72,Fail,4.3,4.0,2026.0
2025-10-08,B,Engine Block,Misrun,716.894983277592,59,766,M1,5.21,10.53,OP01,89,70,46,Fail,7.7,10.0,2025.0
2025-01-30,B,Gear Housing,Crack,999.0,32,838,M3,4.67,18.67,OP11,31,75,84,Fail,3.82,1.0,2025.0
2025-11-18,A,Brake Drum,Misrun,767.0,20,721,M2,3.71,22.69,OP19,24,88,54,Pass,2.77,11.0,2025.0
2026-03-04,C,Brake Drum,Crack,707.0,67,1144,M1,6.9,26.84,OP14,86,91,46,Fail,5.86,3.0,2026.0
2025-11-05,B,Engine Block,Sand Inclusion,687.0,16,518,M4,4.65,15.57,OP14,32,89,40,Fail,3.09,11.0,2025.0
2025-03-04,B,Gear Housing,Cold Shut,667.0,9,647,M3,5.62,16.24,OP18,29,80,41,Fail,1.39,3.0,2025.0
2026-02-04,B,Wheel Hub,Shrinkage,741.0,51,637,M5,3.93,19.38,OP02,45,91,63,Fail,8.01,2.0,2026.0
2025-04-21,A,Engine Block,Misrun,680.0,33,686,M5,3.34,24.45,OP13,82,85,66,Pass,4.81,4.0,2025.0
2025-07-19,C,Wheel Hub,Cold Shut,743.0,15,489,M3,3.23,15.03,OP06,59,83,74,Fail,3.07,7.0,2025.0
2026-04-22,B,Gear Housing,Cold Shut,755.0,23,879,M4,3.3,24.12,OP10,90,64,64,Pass,2.62,4.0,2026.0
2025-06-03,A,Brake Drum,Porosity,691.0,66,617,M3,3.35,22.3,OP02,73,68,46,Fail,10.7,6.0,2025.0
2025-05-02,A,Clutch Plate,Crack,761.0,70,831,M4,5.23,17.77,OP13,79,62,85,Pass,8.42,5.0,2025.0
2025-03-17,C,Clutch Plate,Crack,740.0,24,545,M4,4.44,30.0,OP01,77,84,73,Fail,4.4,3.0,2025.0
2025-06-02,A,Brake Drum,Sand Inclusion,714.0,75,1047,M3,7.5,12.51,OP17,46,89,57,Pass,7.16,6.0,2025.0
2026-01-18,B,Clutch Plate,Cold Shut,709.0,105,1070,M2,3.72,23.78,OP18,65,74,46,Pass,9.81,1.0,2026.0
2026-01-22,C,Wheel Hub,Misrun,650.0,20,909,M5,4.32,29.2,OP07,29,62,49,Fail,2.2,1.0,2026.0
2025-08-24,C,Cylinder Head,Porosity,665.0,57,533,M5,4.9,20.37,OP18,37,63,48,Fail,10.69,8.0,2025.0
2026-03-23,C,Clutch Plate,Porosity,720.0,40,415,M4,6.46,24.33,OP01,54,84,40,Pass,9.64,3.0,2026.0
2026-02-21,C,Engine Block,Porosity,683.0,40,714,M1,6.28,19.48,OP16,23,60,62,Pass,5.6,2.0,2026.0
,C,Clutch Plate,Porosity,704.0,33,471,M2,5.07,27.13,OP15,25,94,58,Fail,7.01,,
2025-05-07,C,Wheel Hub,Cold Shut,676.0,35,796,M1,3.16,16.93,OP06,81,93,61,Pass,4.4,5.0,2025.0
2026-05-04,B,Cylinder Head,Porosity,764.0,21,414,M1,3.27,27.84,OP11,84,70,51,Pass,5.07,5.0,2026.0
2025-01-15,A,Clutch Plate,Shrinkage,711.0,19,1067,M1,6.27,25.73,OP06,56,84,47,Fail,1.78,1.0,2025.0
2026-04-03,C,Clutch Plate,Shrinkage,682.0,70,869,M5,5.23,28.47,OP12,55,71,74,Pass,8.06,4.0,2026.0
2025-08-30,A,Wheel Hub,Porosity,742.0,10,998,M1,7.05,24.69,OP06,90,62,73,Fail,1.0,8.0,2025.0
2025-09-07,C,Wheel Hub,Sand Inclusion,661.0,75,688,M5,5.57,23.96,OP16,62,76,74,Fail,10.9,9.0,2025.0
2025-09-07,B,Clutch Plate,Misrun,769.0,2,664,M4,5.91,24.22,OP17,85,76,74,Pass,0.3,9.0,2025.0
2025-12-15,A,Brake Drum,Cold Shut,665.0,103,981,M4,6.71,27.71,OP13,45,79,40,Pass,10.5,12.0,2025.0
2025-12-07,A,Cylinder Head,Cold Shut,681.0,73,1030,M5,5.06,16.51,OP02,71,94,47,Pass,7.09,12.0,2025.0
,C,Wheel Hub,Shrinkage,668.0,77,939,M3,7.4,27.49,OP05,57,94,73,Pass,8.2,,
2025-08-27,C,Wheel Hub,Cold Shut,739.0,50,497,M3,6.91,11.3,OP08,43,66,70,Fail,10.06,8.0,2025.0
2026-03-20,C,Gear Housing,Porosity,773.0,37,448,M5,7.33,21.16,OP08,43,79,37,Pass,8.26,3.0,2026.0
2025-10-03,C,Clutch Plate,Cold Shut,683.0,66,1155,M3,6.12,13.95,OP12,86,65,37,Fail,5.71,10.0,2025.0
2025-10-15,A,Wheel Hub,Cold Shut,716.894983277592,87,1160,M5,3.52,19.31,OP07,30,68,84,Fail,7.5,10.0,2025.0
2025-01-29,B,Clutch Plate,Cold Shut,756.0,101,1106,M3,4.2,26.71,OP20,63,88,57,Fail,9.13,1.0,2025.0
2025-12-24,C,Cylinder Head,Crack,665.0,71,616,M2,4.78,24.94,OP16,24,69,71,Pass,11.53,12.0,2025.0
2025-05-22,A,Gear Housing,Sand Inclusion,665.0,39,621,M5,4.63,12.56,OP16,29,76,80,Fail,6.28,5.0,2025.0
2025-04-28,C,Cylinder Head,Sand Inclusion,699.0,25,1026,M4,4.53,22.88,OP16,41,69,50,Fail,2.44,4.0,2025.0
2025-03-21,A,Gear Housing,Porosity,723.0,100,983,M5,5.4,21.9,OP03,31,61,55,Pass,10.17,3.0,2025.0
2025-03-13,C,Gear Housing,Cold Shut,662.0,69,731,M4,3.51,18.11,OP14,57,83,55,Fail,9.44,3.0,2025.0
2025-12-25,A,Gear Housing,Crack,696.0,30,570,M3,4.9,20.31,OP11,52,77,81,Pass,5.26,12.0,2025.0
2025-10-02,B,Gear Housing,Cold Shut,739.0,90,1053,M2,5.5,14.32,OP05,67,95,85,Fail,8.55,10.0,2025.0
2025-02-11,A,Cylinder Head,Crack,680.0,18,783,M1,3.99,24.3,OP01,33,66,37,Pass,2.3,2.0,2025.0
2025-07-15,A,Cylinder Head,Cold Shut,761.0,32,828,M3,5.84,27.65,OP16,29,69,80,Pass,3.86,7.0,2025.0
2025-07-01,C,Gear Housing,Sand Inclusion,736.0,17,579,M2,7.49,15.5,OP04,37,85,38,Pass,2.94,7.0,2025.0
2025-11-18,B,Cylinder Head,Cold Shut,663.0,8,770,M4,4.29,21.38,OP17,23,90,75,Pass,1.04,11.0,2025.0
2025-02-09,C,Engine Block,Sand Inclusion,701.0,17,866,M2,4.32,14.86,OP03,69,95,68,Pass,1.96,2.0,2025.0
2025-01-17,B,Gear Housing,Cold Shut,727.0,68,719,M3,5.29,25.0,OP15,73,89,83,Fail,9.46,1.0,2025.0
2025-10-23,C,Wheel Hub,Cold Shut,668.0,52,533,M3,6.59,29.98,OP20,42,86,58,Fail,9.76,10.0,2025.0
2025-09-20,C,Engine Block,Cold Shut,773.0,30,969,M5,4.98,27.78,OP04,86,76,76,Fail,3.1,9.0,2025.0
2025-02-16,C,Clutch Plate,Crack,724.0,1,418,M3,5.67,23.79,OP10,67,83,48,Pass,0.24,2.0,2025.0
2025-04-22,C,Brake Drum,Cold Shut,745.0,20,818,M1,4.73,15.76,OP18,41,93,79,Pass,2.44,4.0,2025.0
2025-11-10,A,Brake Drum,Shrinkage,752.0,80,1047,M1,5.63,16.33,OP11,90,75,45,Pass,7.64,11.0,2025.0
2026-02-14,B,Brake Drum,Crack,676.0,68,770,M4,3.37,28.35,OP17,49,95,49,Pass,8.83,2.0,2026.0
2025-06-20,C,Engine Block,Crack,676.0,21,666,M3,7.03,26.12,OP06,76,73,62,Fail,3.15,6.0,2025.0
2026-02-07,B,Engine Block,Sand Inclusion,693.0,4,748,M2,3.74,15.83,OP15,41,83,49,Fail,0.53,2.0,2026.0
2025-10-30,C,Clutch Plate,Shrinkage,757.0,30,407,M3,7.5,28.43,OP11,45,87,49,Pass,7.37,10.0,2025.0
2025-01-27,C,Cylinder Head,Misrun,746.0,24,517,M3,3.66,11.01,OP04,84,66,78,Pass,4.64,1.0,2025.0
2025-12-03,C,Cylinder Head,Crack,698.0,37,925,M4,5.51,11.67,OP17,47,85,53,Pass,4.0,12.0,2025.0
2025-11-25,B,Engine Block,Porosity,716.0,105,877,M5,6.73,23.16,OP16,53,88,62,Pass,11.97,11.0,2025.0
2025-11-16,A,Brake Drum,Cold Shut,698.0,51,676,M3,4.97,30.0,OP07,46,91,49,Fail,7.54,11.0,2025.0
,B,Engine Block,Cold Shut,699.0,6,708,M5,4.72,14.64,OP15,72,76,47,Pass,0.85,,
2025-07-17,C,Wheel Hub,Porosity,704.0,86,973,M3,6.37,26.42,OP01,80,85,52,Fail,8.84,7.0,2025.0
2026-01-09,C,Cylinder Head,Crack,667.0,21,1060,M2,3.33,15.76,OP14,81,94,38,Pass,1.98,1.0,2026.0
2026-02-26,A,Engine Block,Misrun,677.0,105,923,M4,4.25,16.4,OP10,71,90,45,Fail,11.38,2.0,2026.0
2025-11-22,C,Cylinder Head,Cold Shut,764.0,6,732,M5,5.27,21.96,OP10,41,62,60,Pass,0.82,11.0,2025.0
2026-04-14,B,Brake Drum,Shrinkage,742.0,56,858,M5,3.24,19.98,OP12,25,70,50,Pass,6.53,4.0,2026.0
2025-07-17,A,Cylinder Head,Shrinkage,671.0,12,485,M2,4.15,17.87,OP18,86,73,62,Fail,2.47,7.0,2025.0
2025-12-24,A,Brake Drum,Crack,711.0,68,962,M3,3.7,28.31,OP18,34,71,39,Pass,7.07,12.0,2025.0
2025-05-10,C,Engine Block,Crack,679.0,57,583,M2,4.82,14.76,OP09,56,92,54,Fail,9.78,5.0,2025.0
2026-02-18,C,Engine Block,Misrun,725.0,8,522,M4,4.92,25.36,OP12,54,64,50,Fail,1.53,2.0,2026.0
2026-04-13,C,Engine Block,Cold Shut,667.0,72,636,M2,3.21,20.55,OP10,46,86,61,Pass,11.32,4.0,2026.0
2025-12-28,B,Wheel Hub,Sand Inclusion,684.0,34,660,M4,5.01,20.67,OP17,74,90,76,Pass,5.15,12.0,2025.0
2025-05-19,A,Wheel Hub,Crack,704.0,66,759,M2,4.5,17.57,OP01,27,60,74,Pass,8.7,5.0,2025.0
2025-04-08,C,Clutch Plate,Sand Inclusion,727.0,59,512,M2,5.67,20.4,OP19,42,83,65,Pass,11.52,4.0,2025.0
2025-03-09,A,Engine Block,Misrun,774.0,63,764,M4,5.46,22.88,OP12,60,79,73,Pass,8.25,3.0,2025.0
2026-04-15,B,Wheel Hub,Crack,690.0,15,872,M2,6.85,15.57,OP10,27,63,61,Pass,1.72,4.0,2026.0
2025-07-31,B,Wheel Hub,Shrinkage,767.0,100,884,M2,4.55,20.26,OP02,37,68,54,Pass,11.31,7.0,2025.0
2025-07-15,B,Wheel Hub,Cold Shut,716.0,18,1016,M5,4.32,10.08,OP18,34,76,45,Fail,1.77,7.0,2025.0
2025-05-31,C,Cylinder Head,Misrun,706.0,53,894,M5,6.31,26.96,OP05,55,62,83,Pass,5.93,5.0,2025.0
2025-02-16,A,Engine Block,Misrun,729.0,30,675,M5,4.17,11.29,OP20,47,84,51,Fail,4.44,2.0,2025.0
2025-02-08,B,Wheel Hub,Sand Inclusion,735.0,16,924,M4,5.15,11.81,OP05,50,69,70,Fail,1.73,2.0,2025.0
2025-11-10,B,Engine Block,Shrinkage,670.0,108,972,M3,3.13,23.87,OP05,48,72,38,Pass,11.11,11.0,2025.0
2025-03-25,B,Clutch Plate,Crack,654.0,6,939,M5,4.13,22.52,OP08,86,65,74,Fail,0.64,3.0,2025.0
2025-09-07,B,Wheel Hub,Crack,656.0,6,532,M2,4.01,24.02,OP20,85,61,77,Pass,1.13,9.0,2025.0
2026-05-05,C,Cylinder Head,Crack,769.0,48,941,M1,5.15,15.77,OP13,73,72,60,Pass,5.1,5.0,2026.0
2025-06-29,C,Gear Housing,Sand Inclusion,754.0,39,955,M5,4.14,13.99,OP12,20,62,64,Fail,4.08,6.0,2025.0
2026-04-23,B,Brake Drum,Sand Inclusion,683.0,26,738,M5,5.87,29.27,OP03,80,90,64,Fail,3.52,4.0,2026.0
2026-05-16,C,Gear Housing,Shrinkage,665.0,20,779,M4,5.41,19.85,OP03,22,77,41,Fail,2.57,5.0,2026.0
2025-03-08,C,Wheel Hub,Misrun,721.0,91,921,M4,7.26,14.05,OP07,28,90,50,Fail,9.88,3.0,2025.0
2025-12-07,B,Engine Block,Shrinkage,764.0,40,477,M2,7.09,23.13,OP19,72,73,45,Pass,8.39,12.0,2025.0
2025-03-11,B,Wheel Hub,Sand Inclusion,731.0,30,911,M5,5.03,17.2,OP13,46,89,55,Fail,3.29,3.0,2025.0
2025-02-05,C,Clutch Plate,Porosity,655.0,5,740,M4,3.93,12.88,OP07,82,70,79,Pass,0.68,2.0,2025.0
2025-03-26,B,Brake Drum,Shrinkage,744.0,106,1011,M4,3.31,18.36,OP09,24,90,44,Pass,10.48,3.0,2025.0
2025-07-10,A,Gear Housing,Crack,737.0,56,762,M2,5.61,24.16,OP05,70,93,39,Pass,7.35,7.0,2025.0
2026-01-11,A,Engine Block,Misrun,702.0,36,434,M3,6.55,18.99,OP10,70,90,81,Pass,8.29,1.0,2026.0
2025-05-13,B,Engine Block,Porosity,777.0,7,1185,M4,4.57,27.89,OP14,25,75,47,Fail,0.59,5.0,2025.0
2025-05-04,C,Brake Drum,Misrun,704.0,34,681,M5,4.72,23.53,OP14,80,78,43,Fail,4.99,5.0,2025.0
2025-07-29,B,Cylinder Head,Misrun,653.0,114,1119,M1,5.95,11.52,OP10,85,71,57,Fail,10.19,7.0,2025.0
2026-03-22,B,Engine Block,Sand Inclusion,766.0,36,409,M2,7.14,13.04,OP03,65,93,62,Pass,8.8,3.0,2026.0
2025-10-28,C,Gear Housing,Misrun,772.0,4,1126,M4,5.25,18.5,OP04,56,61,70,Fail,0.36,10.0,2025.0
2026-04-14,A,Cylinder Head,Cold Shut,738.0,6,758,M1,5.94,14.19,OP13,65,64,62,Pass,0.79,4.0,2026.0
2026-02-24,C,Clutch Plate,Porosity,999.0,4,864,M4,7.44,27.85,OP16,75,61,79,Fail,0.46,2.0,2026.0
2025-09-21,B,Brake Drum,Misrun,716.894983277592,11,911,M1,3.63,13.14,OP02,86,88,83,Pass,1.21,9.0,2025.0
2025-10-20,C,Wheel Hub,Porosity,664.0,101,863,M4,6.34,30.0,OP19,68,83,67,Pass,11.7,10.0,2025.0
2025-02-04,C,Clutch Plate,Shrinkage,741.0,13,412,M1,6.25,14.09,OP19,31,61,68,Fail,3.16,2.0,2025.0
2025-07-09,A,Clutch Plate,Crack,707.0,45,472,M3,3.75,29.87,OP16,58,76,62,Fail,9.53,7.0,2025.0
2025-12-22,C,Engine Block,Porosity,748.0,46,739,M2,5.73,25.12,OP10,30,64,65,Pass,6.22,12.0,2025.0
2025-02-19,B,Brake Drum,Crack,720.0,16,1178,M4,6.86,21.71,OP08,67,66,47,Pass,1.36,2.0,2025.0
2026-03-08,B,Clutch Plate,Misrun,730.0,62,536,M2,5.11,21.17,OP15,29,77,42,Pass,11.57,3.0,2026.0
2026-04-16,C,Wheel Hub,Misrun,705.0,94,893,M5,3.86,15.68,OP13,72,94,48,Fail,10.53,4.0,2026.0
2025-10-29,B,Cylinder Head,Porosity,728.0,62,1148,M1,5.91,27.37,OP09,43,84,36,Pass,5.4,10.0,2025.0
2025-10-02,A,Cylinder Head,Porosity,673.0,85,1171,M5,4.69,23.27,OP12,82,64,40,Pass,7.26,10.0,2025.0
2025-06-22,C,Wheel Hub,Shrinkage,723.0,63,627,M5,5.12,22.86,OP06,36,84,47,Pass,10.05,6.0,2025.0
2026-04-05,C,Engine Block,Cold Shut,752.0,19,513,M4,4.82,17.78,OP12,29,78,54,Fail,3.7,4.0,2026.0
2025-12-29,B,Clutch Plate,Misrun,742.0,110,1111,M4,6.2,20.91,OP03,87,92,80,Pass,9.9,12.0,2025.0
2025-12-29,C,Brake Drum,Shrinkage,771.0,36,1158,M3,5.16,11.87,OP15,65,76,79,Pass,3.11,12.0,2025.0
2025-12-23,A,Clutch Plate,Cold Shut,763.0,38,681,M1,3.99,15.78,OP20,79,87,60,Pass,5.58,12.0,2025.0
2025-03-25,A,Wheel Hub,Porosity,683.0,44,827,M1,3.14,28.32,OP19,32,71,54,Fail,5.32,3.0,2025.0
2025-02-10,B,Wheel Hub,Porosity,772.0,28,419,M4,4.97,25.39,OP02,44,76,83,Fail,6.68,2.0,2025.0
2025-04-14,C,Gear Housing,Shrinkage,760.0,3,412,M4,7.45,11.2,OP12,35,66,58,Pass,0.73,4.0,2025.0
2025-09-28,B,Clutch Plate,Cold Shut,718.0,98,913,M4,3.46,17.9,OP10,62,92,53,Pass,10.73,9.0,2025.0
2026-04-27,C,Clutch Plate,Porosity,709.0,80,898,M5,5.08,26.54,OP04,71,65,66,Fail,8.91,4.0,2026.0
2026-01-29,A,Brake Drum,Sand Inclusion,775.0,24,1051,M3,5.41,15.18,OP07,64,82,72,Pass,2.28,1.0,2026.0
2025-11-26,A,Cylinder Head,Crack,737.0,12,654,M1,4.7,16.05,OP16,45,82,48,Fail,1.83,11.0,2025.0
2025-12-07,B,Brake Drum,Cold Shut,750.0,11,681,M5,6.32,23.54,OP02,69,69,48,Pass,1.62,12.0,2025.0
2025-07-31,B,Wheel Hub,Sand Inclusion,737.0,95,887,M2,7.5,16.78,OP18,26,68,77,Pass,10.71,7.0,2025.0
,C,Cylinder Head,Porosity,681.0,50,1170,M3,4.9,10.03,OP19,61,90,71,Pass,4.27,,
2025-03-19,B,Engine Block,Cold Shut,690.0,70,1068,M4,3.51,12.31,OP16,58,66,58,Pass,6.55,3.0,2025.0
2025-02-16,A,Wheel Hub,Cold Shut,722.0,72,1088,M4,6.37,15.83,OP20,48,68,63,Fail,6.62,2.0,2025.0
2026-01-18,C,Wheel Hub,Shrinkage,775.0,14,926,M4,5.13,15.38,OP05,75,61,35,Fail,1.51,1.0,2026.0
2025-05-24,C,Engine Block,Sand Inclusion,706.0,100,950,M4,4.73,21.69,OP17,35,90,45,Fail,10.53,5.0,2025.0
2026-05-08,A,Brake Drum,Crack,727.0,13,1058,M5,5.19,17.54,OP11,28,61,47,Pass,1.23,5.0,2026.0
2025-03-05,C,Gear Housing,Crack,698.0,37,438,M5,4.02,26.49,OP17,35,63,64,Fail,8.45,3.0,2025.0
2026-03-05,C,Brake Drum,Sand Inclusion,673.0,23,804,M1,3.79,13.8,OP06,50,91,71,Pass,2.86,3.0,2026.0
2025-04-09,C,Clutch Plate,Crack,666.0,59,662,M5,5.46,25.36,OP17,59,93,77,Fail,8.91,4.0,2025.0
2025-05-13,A,Engine Block,Shrinkage,773.0,84,714,M4,5.1,27.32,OP16,25,85,79,Pass,11.76,5.0,2025.0
2026-04-15,A,Clutch Plate,Cold Shut,739.0,91,870,M4,5.38,15.57,OP12,24,66,61,Pass,10.46,4.0,2026.0
2025-04-13,A,Brake Drum,Misrun,700.0,45,773,M5,5.15,25.78,OP11,77,67,52,Pass,5.82,4.0,2025.0
2025-07-04,B,Cylinder Head,Misrun,722.0,48,1009,M5,6.71,25.45,OP01,71,70,81,Fail,4.76,7.0,2025.0
2025-12-26,C,Brake Drum,Porosity,659.0,116,997,M5,6.01,28.51,OP03,51,70,56,Pass,11.63,12.0,2025.0
2025-12-22,A,Wheel Hub,Crack,730.0,133,1165,M4,5.13,10.35,OP14,57,94,85,Fail,11.42,12.0,2025.0
2025-04-30,A,Engine Block,Crack,684.0,105,987,M4,7.47,19.22,OP07,28,62,79,Pass,10.64,4.0,2025.0
2026-03-08,B,Cylinder Head,Cold Shut,745.0,74,765,M5,6.58,17.73,OP19,61,66,36,Pass,9.67,3.0,2026.0
2025-11-23,C,Engine Block,Crack,763.0,92,826,M3,6.28,23.78,OP18,68,68,65,Pass,11.14,11.0,2025.0
2025-12-19,C,Brake Drum,Porosity,750.0,27,421,M1,6.7,22.96,OP05,38,68,51,Fail,6.41,12.0,2025.0
2025-02-14,C,Brake Drum,Cold Shut,761.0,10,460,M3,7.5,16.92,OP19,88,66,45,Fail,2.17,2.0,2025.0
2025-07-19,A,Clutch Plate,Misrun,748.0,20,1020,M5,3.89,26.22,OP05,85,78,56,Fail,1.96,7.0,2025.0
2025-08-12,B,Brake Drum,Shrinkage,728.0,79,686,M3,5.25,28.44,OP17,34,94,49,Pass,11.52,8.0,2025.0
2026-05-09,A,Brake Drum,Porosity,999.0,45,784,M1,4.21,27.8,OP07,41,79,40,Fail,5.74,5.0,2026.0
2025-04-19,A,Brake Drum,Porosity,761.0,32,686,M1,3.54,16.08,OP15,50,66,81,Fail,4.66,4.0,2025.0
2026-02-01,B,Clutch Plate,Crack,684.0,72,601,M1,3.5,21.65,OP20,65,73,71,Fail,11.98,2.0,2026.0
2026-04-07,A,Clutch Plate,Cold Shut,670.0,40,640,M1,4.25,16.3,OP06,29,71,57,Pass,6.25,4.0,2026.0
2025-07-19,B,Wheel Hub,Misrun,702.0,20,813,M1,4.01,25.98,OP16,24,83,59,Fail,2.46,7.0,2025.0
2025-02-15,C,Wheel Hub,Cold Shut,697.0,75,747,M5,4.73,23.65,OP02,55,86,49,Pass,10.04,2.0,2025.0
2025-07-18,C,Wheel Hub,Sand Inclusion,709.0,100,1077,M1,5.03,10.98,OP03,88,62,66,Pass,9.29,7.0,2025.0
2025-02-25,A,Brake Drum,Shrinkage,771.0,64,853,M2,4.06,28.73,OP04,25,65,46,Pass,7.5,2.0,2025.0
2025-09-19,C,Cylinder Head,Sand Inclusion,769.0,43,620,M4,3.46,18.41,OP12,24,62,80,Fail,6.94,9.0,2025.0
